timestamp,cpu_percent
2026-05-05 13:06:32.197000+00:00,25.56102244089758
2026-05-05 13:06:42.197000+00:00,19.84039680793619
2026-05-05 13:06:52.197000+00:00,20.379999999999995
2026-05-05 13:07:02.197000+00:00,22.18088723548937
2026-05-05 13:07:12.197000+00:00,23.240464809296196
2026-05-05 13:07:22.197000+00:00,24.44048880977625
2026-05-05 13:07:32.197000+00:00,26.58106324252974
2026-05-05 13:07:42.197000+00:00,27.040540810816182
2026-05-05 13:07:52.197000+00:00,26.640000000000104
2026-05-05 13:08:02.197000+00:00,26.560531210624276
2026-05-05 13:08:12.197000+00:00,25.381015240609617
2026-05-05 13:08:22.197000+00:00,23.539999999999964
2026-05-05 13:08:32.197000+00:00,21.52043040860816
2026-05-05 13:08:42.197000+00:00,20.3608144325772
2026-05-05 13:08:52.197000+00:00,20.899999999999977
2026-05-05 13:09:02.197000+00:00,23.220000000000027
2026-05-05 13:09:12.197000+00:00,39.16078321566429
2026-05-05 13:09:22.197000+00:00,43.660873217464435
2026-05-05 13:09:32.197000+00:00,45.860000000000014
2026-05-05 13:09:42.197000+00:00,46.42092841856833
2026-05-05 13:09:52.197000+00:00,46.96
2026-05-05 13:10:02.197000+00:00,33.48066961339227
2026-05-05 13:10:12.197000+00:00,32.020640412808255
2026-05-05 13:10:22.197000+00:00,31.46062921258426
2026-05-05 13:10:32.197000+00:00,31.725076012161946
2026-05-05 13:10:42.197000+00:00,31.265002400384063
2026-05-05 13:10:52.197000+00:00,31.604424619446718
2026-05-05 13:11:02.197000+00:00,34.78626152707488
2026-05-05 13:11:12.197000+00:00,35.367073414682935
2026-05-05 13:11:22.197000+00:00,33.44133765350614
2026-05-05 13:11:32.197000+00:00,31.042483398671898
2026-05-05 13:11:42.197000+00:00,27.962236978958323
2026-05-05 13:11:52.197000+00:00,22.020880835233406
2026-05-05 13:12:02.197000+00:00,19.980799231969282
2026-05-05 13:12:12.197000+00:00,20.461227673660414
2026-05-05 13:12:22.197000+00:00,18.620372407448155
2026-05-05 13:12:32.197000+00:00,16.160646425857045
2026-05-05 13:12:42.197000+00:00,12.920516820672843
2026-05-05 13:12:52.197000+00:00,8.740349613984554
2026-05-05 13:13:02.197000+00:00,4.420176807072298
2026-05-05 13:13:12.197000+00:00,7.160429625777544
2026-05-05 13:13:22.197000+00:00,11.700468018720738
2026-05-05 13:13:32.197000+00:00,16.560993659619584
2026-05-05 13:13:42.197000+00:00,21.42085663426537
2026-05-05 13:13:52.197000+00:00,25.841033641345657
2026-05-05 13:14:02.197000+00:00,26.34052681053622
2026-05-05 13:14:12.197000+00:00,26.240524810496225
2026-05-05 13:14:22.197000+00:00,26.72
2026-05-05 13:14:32.197000+00:00,26.380527810556227
2026-05-05 13:14:42.197000+00:00,25.300506010120188
2026-05-05 13:14:52.197000+00:00,23.50047000940019
2026-05-05 13:15:02.197000+00:00,21.88043760875217
2026-05-05 13:15:12.197000+00:00,20.30040600812015
2026-05-05 13:15:22.197000+00:00,19.17999999999998
2026-05-05 13:15:32.197000+00:00,18.939999999999998
2026-05-05 13:15:42.197000+00:00,19.40038800776016
2026-05-05 13:15:52.197000+00:00,19.54039080781615
2026-05-05 13:16:02.197000+00:00,19.34038680773616
2026-05-05 13:16:12.197000+00:00,19.060381207624154
2026-05-05 13:16:22.197000+00:00,19.000380007600153
2026-05-05 13:16:32.197000+00:00,19.52039040780814
2026-05-05 13:16:42.197000+00:00,20.000400008000163
2026-05-05 13:16:52.197000+00:00,20.000400008000163
2026-05-05 13:17:02.197000+00:00,20.800416008320184
2026-05-05 13:17:12.197000+00:00,21.000420008400173
2026-05-05 13:17:22.197000+00:00,21.140000000000015
2026-05-05 13:17:32.197000+00:00,21.02000000000001
2026-05-05 13:17:42.197000+00:00,21.380000000000024
2026-05-05 13:17:52.197000+00:00,21.0
2026-05-05 13:18:02.197000+00:00,20.899582008359836
2026-05-05 13:18:12.197000+00:00,20.459590808183844
2026-05-05 13:18:22.197000+00:00,20.05959880802384
2026-05-05 13:18:32.197000+00:00,19.4207768310732
2026-05-05 13:18:42.197000+00:00,19.100764030561244
2026-05-05 13:18:52.197000+00:00,18.84075343013719
2026-05-05 13:19:02.197000+00:00,18.581114866892
2026-05-05 13:19:12.197000+00:00,18.84075363014518
2026-05-05 13:19:22.197000+00:00,18.919621607567862
2026-05-05 13:19:32.197000+00:00,18.91999999999996
2026-05-05 13:19:42.197000+00:00,19.180000199999995
2026-05-05 13:19:52.197000+00:00,19.160000000000025
2026-05-05 13:20:02.197000+00:00,18.60037200744017
2026-05-05 13:20:12.197000+00:00,18.380367607352145
2026-05-05 13:20:22.197000+00:00,18.24000000000001
2026-05-05 13:20:32.197000+00:00,18.260365207304194
2026-05-05 13:20:42.197000+00:00,18.319999999999993
2026-05-05 13:20:52.197000+00:00,18.060000000000002
2026-05-05 13:21:02.197000+00:00,18.079999999999984
2026-05-05 13:21:12.197000+00:00,17.819999999999993
2026-05-05 13:21:22.197000+00:00,17.69999999999999
2026-05-05 13:21:32.197000+00:00,17.43965120697586
2026-05-05 13:21:42.197000+00:00,18.5
2026-05-05 13:21:52.197000+00:00,19.140000000000043
2026-05-05 13:22:02.197000+00:00,20.04000000000002
2026-05-05 13:22:12.197000+00:00,20.039999999999964
2026-05-05 13:22:22.197000+00:00,20.279999999999973
2026-05-05 13:22:32.197000+00:00,20.019999999999982
2026-05-05 13:22:42.197000+00:00,20.19999999999999
2026-05-05 13:22:52.197000+00:00,21.30000000000001
2026-05-05 13:23:02.197000+00:00,22.0
2026-05-05 13:23:12.197000+00:00,22.080441408828175
2026-05-05 13:23:22.197000+00:00,21.900000000000034
2026-05-05 13:23:32.197000+00:00,21.060000000000002
2026-05-05 13:23:42.197000+00:00,19.320386407728147
2026-05-05 13:23:52.197000+00:00,18.460369207384186
2026-05-05 13:24:02.197000+00:00,18.16036340726816
2026-05-05 13:24:12.197000+00:00,18.380367607352145
2026-05-05 13:24:22.197000+00:00,18.50037000740015
2026-05-05 13:24:32.197000+00:00,18.819999999999993
2026-05-05 13:24:42.197000+00:00,18.80037600752016
2026-05-05 13:24:52.197000+00:00,18.860377207544165
2026-05-05 13:25:02.197000+00:00,18.260365207304137
2026-05-05 13:25:12.197000+00:00,17.980359607192106
2026-05-05 13:25:22.197000+00:00,17.74035480709615
2026-05-05 13:25:32.197000+00:00,17.71999999999997
2026-05-05 13:25:42.197000+00:00,17.71999999999997
2026-05-05 13:25:52.197000+00:00,17.95999999999998
